,UtcTime,ProcessId,EventID,User,Image,ImageLoaded,CommandLine,ParentImage,ParentCommandLine,DestinationPort,Protocol,QueryName,TargetFilename,TargetObject
192,2020-05-12 15:02:54.525,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\userenv.dll,,,,,,,,
193,2020-05-12 15:02:54.509,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\Speech_OneCore\common\sapi_onecore.dll,,,,,,,,
194,2020-05-12 15:02:53.919,4836,22,,C:\Windows\System32\svchost.exe,,,,,,,tile-service.weather.microsoft.com,,
195,2020-05-12 15:02:53.700,6656,22,,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe,,,,,,,peer1-hel02.msedge.net,,
196,2020-05-12 15:02:54.384,6796,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\deviceaccess.dll,,,,,,,,
197,2020-05-12 15:02:54.353,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\Windows.Cortana.ProxyStub.dll,,,,,,,,
198,2020-05-12 15:02:54.337,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\logoncli.dll,,,,,,,,
199,2020-05-12 15:02:54.321,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\BCP47Langs.dll,,,,,,,,
200,2020-05-12 15:02:54.321,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\policymanager.dll,,,,,,,,
201,2020-05-12 15:02:54.275,6796,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\CapabilityAccessManagerClient.dll,,,,,,,,
202,2020-05-12 15:02:54.259,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\Windows.Devices.Enumeration.dll,,,,,,,,
203,2020-05-12 15:02:54.259,6796,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\Windows.Devices.Enumeration.dll,,,,,,,,
204,2020-05-12 15:02:54.243,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\Windows.Cortana.PAL.Desktop.dll,,,,,,,,
205,2020-05-12 15:02:54.227,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\Windows.Storage.ApplicationData.dll,,,,,,,,
206,2020-05-12 15:02:54.227,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\Clipc.dll,,,,,,,,
207,2020-05-12 15:02:54.227,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\BingConfigurationClient.dll,,,,,,,,
208,2020-05-12 15:02:54.227,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\ActionMgr.dll,,,,,,,,
209,2020-05-12 15:02:54.227,3036,11,,C:\Program Files (x86)\F-Secure\PSB\fshoster32.exe,,,,,,,,C:\ProgramData\F-Secure\COSMOS\safe.S-1-5-18.local.cosmos,
210,2020-05-12 15:02:54.227,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Core.dll,,,,,,,,
211,2020-05-12 15:02:54.196,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\msvcp110_win.dll,,,,,,,,
212,2020-05-12 15:02:54.196,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\cryptsp.dll,,,,,,,,
213,2020-05-12 15:02:54.181,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\dsreg.dll,,,,,,,,
214,2020-05-12 15:02:54.181,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\wintrust.dll,,,,,,,,
215,2020-05-12 15:02:54.181,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\capauthz.dll,,,,,,,,
216,2020-05-12 15:02:54.181,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\cfgmgr32.dll,,,,,,,,
217,2020-05-12 15:02:54.181,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\wincorlib.dll,,,,,,,,
218,2020-05-12 15:02:54.181,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\msasn1.dll,,,,,,,,
219,2020-05-12 15:02:54.181,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\crypt32.dll,,,,,,,,
220,2020-05-12 15:02:54.181,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\cdp.dll,,,,,,,,
221,2020-05-12 15:02:54.181,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\umpdc.dll,,,,,,,,
222,2020-05-12 15:02:54.181,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\powrprof.dll,,,,,,,,
223,2020-05-12 15:02:54.165,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.BackgroundTask.dll,,,,,,,,
224,2020-05-12 15:02:54.134,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\biwinrt.dll,,,,,,,,
225,2020-05-12 15:02:54.134,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\dsreg.dll,,,,,,,,
226,2020-05-12 15:02:54.134,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\uxtheme.dll,,,,,,,,
227,2020-05-12 15:02:54.118,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\msasn1.dll,,,,,,,,
228,2020-05-12 15:02:54.118,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\BCP47mrm.dll,,,,,,,,
229,2020-05-12 15:02:54.118,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\crypt32.dll,,,,,,,,
230,2020-05-12 15:02:54.118,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\LanguageOverlayUtil.dll,,,,,,,,
231,2020-05-12 15:02:54.103,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\ntmarta.dll,,,,,,,,
232,2020-05-12 15:02:54.103,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\oleaut32.dll,,,,,,,,
233,2020-05-12 15:02:54.103,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\propsys.dll,,,,,,,,
234,2020-05-12 15:02:54.103,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\CoreUIComponents.dll,,,,,,,,
235,2020-05-12 15:02:54.103,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\CoreMessaging.dll,,,,,,,,
236,2020-05-12 15:02:54.103,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\CoreMessaging.dll,,,,,,,,
237,2020-05-12 15:02:54.103,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\advapi32.dll,,,,,,,,
238,2020-05-12 15:02:54.103,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\CoreUIComponents.dll,,,,,,,,
239,2020-05-12 15:02:54.087,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\InputHost.dll,,,,,,,,
240,2020-05-12 15:02:54.087,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\TextInputFramework.dll,,,,,,,,
241,2020-05-12 15:02:54.087,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\Windows.UI.dll,,,,,,,,
242,2020-05-12 15:02:54.087,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\cdp.dll,,,,,,,,
243,2020-05-12 15:02:54.087,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,,,,,,,,
244,2020-05-12 15:02:54.087,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\profapi.dll,,,,,,,,
245,2020-05-12 15:02:54.087,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\Windows.StateRepositoryCore.dll,,,,,,,,
246,2020-05-12 15:02:54.087,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\MrmCoreR.dll,,,,,,,,
247,2020-05-12 15:02:54.009,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\TaskFlowDataEngine.dll,,,,,,,,
248,2020-05-12 15:02:53.993,3792,11,,C:\Windows\System32\RuntimeBroker.exe,,,,,,,,C:\Users\anon\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\FJAM6TJ7P9623OT7UQ9E.temp,
249,2020-05-12 15:02:53.993,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\bcrypt.dll,,,,,,,,
250,2020-05-12 15:02:53.993,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\msvcp110_win.dll,,,,,,,,
251,2020-05-12 15:02:53.993,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\policymanager.dll,,,,,,,,
252,2020-05-12 15:02:53.978,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\imm32.dll,,,,,,,,
253,2020-05-12 15:02:53.978,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\gdi32full.dll,,,,,,,,
254,2020-05-12 15:02:53.978,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\gdi32.dll,,,,,,,,
255,2020-05-12 15:02:53.978,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\win32u.dll,,,,,,,,
256,2020-05-12 15:02:53.978,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\user32.dll,,,,,,,,
257,2020-05-12 15:02:53.915,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\apphelp.dll,,,,,,,,
258,2020-05-12 15:02:53.962,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\Windows.StateRepositoryPS.dll,,,,,,,,
259,2020-05-12 15:02:53.947,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\WinTypes.dll,,,,,,,,
260,2020-05-12 15:02:53.931,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\ole32.dll,,,,,,,,
261,2020-05-12 15:02:53.931,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\rmclient.dll,,,,,,,,
262,2020-05-12 15:02:53.931,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\msvcp_win.dll,,,,,,,,
263,2020-05-12 15:02:53.931,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\oleaut32.dll,,,,,,,,
264,2020-05-12 15:02:53.884,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\Windows.Web.dll,,,,,,,,
265,2020-05-12 15:02:53.931,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\SHCore.dll,,,,,,,,
266,2020-05-12 15:02:53.868,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\Windows.Web.dll,,,,,,,,
267,2020-05-12 15:02:53.931,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\sechost.dll,,,,,,,,
268,2020-05-12 15:02:53.931,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\twinapi.appcore.dll,,,,,,,,
269,2020-05-12 15:02:53.931,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\kernel.appcore.dll,,,,,,,,
270,2020-05-12 15:02:53.915,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\bcryptprimitives.dll,,,,,,,,
271,2020-05-12 15:02:53.915,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\propsys.dll,,,,,,,,
272,2020-05-12 15:02:53.915,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\rpcrt4.dll,,,,,,,,
273,2020-05-12 15:02:53.915,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\ucrtbase.dll,,,,,,,,
274,2020-05-12 15:02:53.915,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\combase.dll,,,,,,,,
275,2020-05-12 15:02:53.915,4836,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\FWPUCLNT.DLL,,,,,,,,
276,2020-05-12 15:02:53.915,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\msvcrt.dll,,,,,,,,
277,2020-05-12 15:02:53.900,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\KernelBase.dll,,,,,,,,
278,2020-05-12 15:02:53.900,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\kernel32.dll,,,,,,,,
279,2020-05-12 15:02:53.868,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\iertutil.dll,,,,,,,,
280,2020-05-12 15:02:53.868,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\OneCoreCommonProxyStub.dll,,,,,,,,
281,2020-05-12 15:02:53.868,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\ntdll.dll,,,,,,,,
282,2020-05-12 15:02:53.868,4752,7,,C:\Windows\System32\backgroundTaskHost.exe,C:\Windows\System32\backgroundTaskHost.exe,,,,,,,,
283,2020-05-12 15:02:53.868,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\twinapi.appcore.dll,,,,,,,,
284,2020-05-12 15:02:53.868,4752,1,DESKTOP-TATBGQH\anon,C:\Windows\System32\backgroundTaskHost.exe,,"""C:\Windows\system32\backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p,,,,,
285,2020-05-12 15:02:53.853,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\uxtheme.dll,,,,,,,,
286,2020-05-12 15:02:53.853,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,,,,,,,,
287,2020-05-12 15:02:53.837,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\DXCore.dll,,,,,,,,
288,2020-05-12 15:02:53.837,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\cryptsp.dll,,,,,,,,
289,2020-05-12 15:02:53.822,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\cfgmgr32.dll,,,,,,,,
290,2020-05-12 15:02:53.822,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\shell32.dll,,,,,,,,
291,2020-05-12 15:02:53.822,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\shlwapi.dll,,,,,,,,
292,2020-05-12 15:02:53.822,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\profapi.dll,,,,,,,,
293,2020-05-12 15:02:53.822,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\windows.storage.dll,,,,,,,,
294,2020-05-12 15:02:53.775,4836,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\OnDemandConnRouteHelper.dll,,,,,,,,
295,2020-05-12 15:02:53.775,4836,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\BCP47mrm.dll,,,,,,,,
296,2020-05-12 15:02:53.775,4836,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\Windows.Globalization.dll,,,,,,,,
297,2020-05-12 15:02:53.760,4836,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\npmproxy.dll,,,,,,,,
298,2020-05-12 15:02:53.728,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\advapi32.dll,,,,,,,,
299,2020-05-12 15:02:53.728,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\pdh.dll,,,,,,,,
300,2020-05-12 15:02:53.713,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\dwmapi.dll,,,,,,,,
301,2020-05-12 15:02:53.713,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\WinTypes.dll,,,,,,,,
302,2020-05-12 15:02:53.713,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\SHCore.dll,,,,,,,,
303,2020-05-12 15:02:53.713,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\twinui.dll,,,,,,,,
304,2020-05-12 15:02:53.634,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\clbcatq.dll,,,,,,,,
305,2020-05-12 15:02:53.618,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\imm32.dll,,,,,,,,
306,2020-05-12 15:02:53.618,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\msvcp_win.dll,,,,,,,,
307,2020-05-12 15:02:53.618,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\gdi32full.dll,,,,,,,,
308,2020-05-12 15:02:53.603,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\gdi32.dll,,,,,,,,
309,2020-05-12 15:02:53.603,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\win32u.dll,,,,,,,,
310,2020-05-12 15:02:53.587,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\user32.dll,,,,,,,,
311,2020-05-12 15:02:53.571,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\rmclient.dll,,,,,,,,
312,2020-05-12 15:02:53.571,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\msvcrt.dll,,,,,,,,
313,2020-05-12 15:02:53.571,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\kernel.appcore.dll,,,,,,,,
314,2020-05-12 15:02:53.556,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\sechost.dll,,,,,,,,
315,2020-05-12 15:02:53.556,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\umpdc.dll,,,,,,,,
316,2020-05-12 15:02:53.556,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\powrprof.dll,,,,,,,,
317,2020-05-12 15:02:53.540,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\bcryptprimitives.dll,,,,,,,,
318,2020-05-12 15:02:53.540,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\rpcrt4.dll,,,,,,,,
319,2020-05-12 15:02:53.540,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\combase.dll,,,,,,,,
320,2020-05-12 15:02:53.493,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\ucrtbase.dll,,,,,,,,
321,2020-05-12 15:02:53.478,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\KernelBase.dll,,,,,,,,
322,2020-05-12 15:02:53.478,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\kernel32.dll,,,,,,,,
323,2020-05-12 15:02:53.478,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\ntdll.dll,,,,,,,,
324,2020-05-12 15:02:53.478,3792,7,,C:\Windows\System32\RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,,,,,,,,
325,2020-05-12 15:02:53.475,3792,1,DESKTOP-TATBGQH\anon,C:\Windows\System32\RuntimeBroker.exe,,C:\Windows\System32\RuntimeBroker.exe -Embedding,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p,,,,,
326,2020-05-12 15:02:53.431,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\WinMetadata\Windows.UI.winmd,,,,,,,,
327,2020-05-12 15:02:53.431,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\WinMetadata\Windows.Foundation.winmd,,,,,,,,
328,2020-05-12 15:02:53.243,5380,7,,C:\Windows\explorer.exe,C:\Windows\System32\CapabilityAccessManagerClient.dll,,,,,,,,
329,2020-05-12 15:02:53.228,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\threadpoolwinrt.dll,,,,,,,,
330,2020-05-12 15:02:53.025,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\twinapi.dll,,,,,,,,
331,2020-05-12 15:02:52.915,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\wuceffects.dll,,,,,,,,
332,2020-05-12 15:02:52.900,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\WindowsCodecs.dll,,,,,,,,
333,2020-05-12 15:02:52.884,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\profext.dll,,,,,,,,
334,2020-05-12 15:02:52.868,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\userenv.dll,,,,,,,,
335,2020-05-12 15:02:52.868,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\bcrypt.dll,,,,,,,,
336,2020-05-12 15:02:52.868,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\directmanipulation.dll,,,,,,,,
337,2020-05-12 15:02:52.790,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\Windows.UI.Xaml.Phone.dll,,,,,,,,
338,2020-05-12 15:02:52.728,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\WinRtTracing.dll,,,,,,,,
339,2020-05-12 15:02:51.262,6656,3,DESKTOP-TATBGQH\anon,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe,,,,,443,tcp,,,
340,2020-05-12 15:02:51.152,6656,3,DESKTOP-TATBGQH\anon,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe,,,,,443,tcp,,,
341,2020-05-12 15:02:51.032,6656,3,DESKTOP-TATBGQH\anon,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe,,,,,443,tcp,,,
342,2020-05-12 15:02:50.908,6656,3,DESKTOP-TATBGQH\anon,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe,,,,,443,tcp,,,
343,2020-05-12 15:02:50.546,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
344,2020-05-12 15:02:52.712,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\WinMetadata\Windows.UI.Xaml.winmd,,,,,,,,
345,2020-05-12 15:02:52.649,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\Windows.Energy.dll,,,,,,,,
346,2020-05-12 15:02:52.665,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\Windows.Graphics.dll,,,,,,,,
347,2020-05-12 15:02:52.509,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\fontgroupsoverride.dll,,,,,,,,
348,2020-05-12 15:02:52.649,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\Windows.ApplicationModel.dll,,,,,,,,
349,2020-05-12 15:02:52.509,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\Windows.Globalization.Fontgroups.dll,,,,,,,,
350,2020-05-12 15:02:52.603,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\Windows.UI.Xaml.Controls.dll,,,,,,,,
351,2020-05-12 15:02:52.196,7584,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\fltLib.dll,,,,,,,,
352,2020-05-12 15:02:52.150,7584,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\mssprxy.dll,,,,,,,,
353,2020-05-12 15:02:52.087,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.2_2.21909.17002.0_x64__8wekyb3d8bbwe\Microsoft.UI.Xaml.dll,,,,,,,,
354,2020-05-12 15:02:52.447,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\Windows.Globalization.dll,,,,,,,,
355,2020-05-12 15:02:52.040,2520,7,,C:\Windows\System32\dllhost.exe,C:\Windows\System32\PhotoMetadataHandler.dll,,,,,,,,
356,2020-05-12 15:02:52.415,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\rometadata.dll,,,,,,,,
357,2020-05-12 15:02:52.368,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\logoncli.dll,,,,,,,,
358,2020-05-12 15:02:52.353,3748,7,,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1910.0.0_x64__8wekyb3d8bbwe\Calculator.exe,C:\Windows\System32\Windows.Storage.ApplicationData.dll,,,,,,,,
